gameId,week,nflPlayId,nflPlayType,nflPlayDescription,side,playerName,teamId,position
2025001,0,41,KICK_OFF,"C.Dicker kicks 63 yards from LAC 35 to DET 2. G.Stuard to DET 28 for 26 yards (K.Williamson; C.Murphy). FUMBLES (K.Williamson), RECOVERED by LAC-K.Williamson at DET 28.
The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",off,Eric Rogers,4400,DB
2025001,0,41,KICK_OFF,"C.Dicker kicks 63 yards from LAC 35 to DET 2. G.Stuard to DET 28 for 26 yards (K.Williamson; C.Murphy). FUMBLES (K.Williamson), RECOVERED by LAC-K.Williamson at DET 28.
The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",def,Avonte Maddox,1540,CB
2025001,0,41,KICK_OFF,"C.Dicker kicks 63 yards from LAC 35 to DET 2. G.Stuard to DET 28 for 26 yards (K.Williamson; C.Murphy). FUMBLES (K.Williamson), RECOVERED by LAC-K.Williamson at DET 28.
The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",def,Ezekiel Turner,1540,ILB
2025001,0,41,KICK_OFF,"C.Dicker kicks 63 yards from LAC 35 to DET 2. G.Stuard to DET 28 for 26 yards (K.Williamson; C.Murphy). FUMBLES (K.Williamson), RECOVERED by LAC-K.Williamson at DET 28.
The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",def,Rock Ya-Sin,1540,CB
2025001,0,41,KICK_OFF,"C.Dicker kicks 63 yards from LAC 35 to DET 2. G.Stuard to DET 28 for 26 yards (K.Williamson; C.Murphy). FUMBLES (K.Williamson), RECOVERED by LAC-K.Williamson at DET 28.
The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",def,Anthony Pittman,1540,OLB
2025001,0,41,KICK_OFF,"C.Dicker kicks 63 yards from LAC 35 to DET 2. G.Stuard to DET 28 for 26 yards (K.Williamson; C.Murphy). FUMBLES (K.Williamson), RECOVERED by LAC-K.Williamson at DET 28.
The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",def,Grant Stuard,1540,MLB
2025001,0,41,KICK_OFF,"C.Dicker kicks 63 yards from LAC 35 to DET 2. G.Stuard to DET 28 for 26 yards (K.Williamson; C.Murphy). FUMBLES (K.Williamson), RECOVERED by LAC-K.Williamson at DET 28.
The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",def,Shane Zylstra,1540,TE
2025001,0,41,KICK_OFF,"C.Dicker kicks 63 yards from LAC 35 to DET 2. G.Stuard to DET 28 for 26 yards (K.Williamson; C.Murphy). FUMBLES (K.Williamson), RECOVERED by LAC-K.Williamson at DET 28.
The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",def,Trevor Nowaske,1540,ILB
2025001,0,41,KICK_OFF,"C.Dicker kicks 63 yards from LAC 35 to DET 2. G.Stuard to DET 28 for 26 yards (K.Williamson; C.Murphy). FUMBLES (K.Williamson), RECOVERED by LAC-K.Williamson at DET 28.
The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",def,Mitchell Agude,1540,OLB
2025001,0,41,KICK_OFF,"C.Dicker kicks 63 yards from LAC 35 to DET 2. G.Stuard to DET 28 for 26 yards (K.Williamson; C.Murphy). FUMBLES (K.Williamson), RECOVERED by LAC-K.Williamson at DET 28.
The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",def,DaRon Gilbert,1540,LB
2025001,0,41,KICK_OFF,"C.Dicker kicks 63 yards from LAC 35 to DET 2. G.Stuard to DET 28 for 26 yards (K.Williamson; C.Murphy). FUMBLES (K.Williamson), RECOVERED by LAC-K.Williamson at DET 28.
The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",def,Isaac TeSlaa,1540,WR
2025001,0,41,KICK_OFF,"C.Dicker kicks 63 yards from LAC 35 to DET 2. G.Stuard to DET 28 for 26 yards (K.Williamson; C.Murphy). FUMBLES (K.Williamson), RECOVERED by LAC-K.Williamson at DET 28.
The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",def,Dominic Lovett,1540,WR
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,off,Will Dissly,4400,TE
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,off,Trey Pipkins,4400,T
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,off,Trey Lance,4400,QB
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,off,Zion Johnson,4400,G
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,off,Jamaree Salyer,4400,G
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,off,Karsen Barnhart,4400,T
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,off,Omarion Hampton,4400,RB
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,off,Tre Harris,4400,WR
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,off,KeAndre Lambert-Smith,4400,WR
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,off,Oronde Gadsden II,4400,TE
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,off,Corey Stewart,4400,T
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,def,Zach Cunningham,1540,ILB
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,def,Al-Quadin Muhammad,1540,DE
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,def,Pat O'Connor,1540,DE
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,def,Avonte Maddox,1540,CB
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,def,Rock Ya-Sin,1540,CB
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,def,Raequan Williams,1540,DE
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,def,Grant Stuard,1540,MLB
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,def,Trevor Nowaske,1540,ILB
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,def,Chris Smith,1540,DT
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,def,Ennis Rakestraw Jr.,1540,CB
2025001,0,80,PASS,(14:51) T.Lance pass short right to W.Dissly pushed ob at DET 19 for 9 yards (T.Nowaske).,def,Loren Strickland,1540,SS
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",off,Will Dissly,4400,TE
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",off,Trey Pipkins,4400,T
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",off,Trey Lance,4400,QB
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",off,Zion Johnson,4400,G
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",off,Jamaree Salyer,4400,G
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",off,Scott Matlock,4400,FB
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",off,Karsen Barnhart,4400,T
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",off,Omarion Hampton,4400,RB
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",off,Tre Harris,4400,WR
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",off,KeAndre Lambert-Smith,4400,WR
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",off,Corey Stewart,4400,T
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",def,Zach Cunningham,1540,ILB
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",def,Al-Quadin Muhammad,1540,DE
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",def,Pat O'Connor,1540,DE
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",def,Avonte Maddox,1540,CB
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",def,Rock Ya-Sin,1540,CB
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",def,Raequan Williams,1540,DE
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",def,Grant Stuard,1540,MLB
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",def,Trevor Nowaske,1540,ILB
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",def,Chris Smith,1540,DT
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",def,Ennis Rakestraw Jr.,1540,CB
2025001,0,154,PENALTY,"(14:18) O.Hampton up the middle to DET 17 for 2 yards (T.Nowaske; P.O'Connor).
PENALTY on DET-T.Nowaske, Defensive Offside, 6 yards, enforced at DET 19 - No Play.",def,Loren Strickland,1540,SS
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,off,Trey Pipkins,4400,T
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,off,Trey Lance,4400,QB
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,off,Zion Johnson,4400,G
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,off,Jamaree Salyer,4400,G
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,off,Derius Davis,4400,WR
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,off,Karsen Barnhart,4400,T
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,off,Omarion Hampton,4400,RB
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,off,Tre Harris,4400,WR
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,off,KeAndre Lambert-Smith,4400,WR
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,off,Oronde Gadsden II,4400,TE
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,off,Corey Stewart,4400,T
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,def,Zach Cunningham,1540,ILB
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,def,Al-Quadin Muhammad,1540,DE
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,def,Pat O'Connor,1540,DE
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,def,Avonte Maddox,1540,CB
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,def,Rock Ya-Sin,1540,CB
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,def,Grant Stuard,1540,MLB
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,def,Erick Hallett,1540,SS
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,def,Chris Smith,1540,DT
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,def,Ennis Rakestraw Jr.,1540,CB
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,def,Loren Strickland,1540,SS
2025001,0,187,RUSH,(14:07) (Shotgun) O.Hampton right guard to DET 5 for 8 yards (L.Strickland; E.Hallett).,def,Ahmed Hassanein,1540,DE
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",off,Will Dissly,4400,TE
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",off,Trey Pipkins,4400,T
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",off,Trey Lance,4400,QB
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",off,Zion Johnson,4400,G
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",off,Jamaree Salyer,4400,G
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",off,Tucker Fisk,4400,TE
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",off,Scott Matlock,4400,FB
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",off,Karsen Barnhart,4400,T
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",off,Omarion Hampton,4400,RB
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",off,KeAndre Lambert-Smith,4400,WR
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",off,Corey Stewart,4400,T
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",def,Zach Cunningham,1540,ILB
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",def,Al-Quadin Muhammad,1540,DE
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",def,Pat O'Connor,1540,DE
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",def,Avonte Maddox,1540,CB
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",def,Rock Ya-Sin,1540,CB
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",def,Raequan Williams,1540,DE
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",def,Grant Stuard,1540,MLB
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",def,Trevor Nowaske,1540,ILB
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",def,Chris Smith,1540,DT
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",def,Ennis Rakestraw Jr.,1540,CB
2025001,0,209,RUSH,"(13:28) T.Lance FUMBLES (Aborted) at DET 6, and recovers at DET 6. T.Lance to DET 6 for no gain (G.Stuard).",def,Loren Strickland,1540,SS
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,off,Will Dissly,4400,TE
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,off,Trey Pipkins,4400,T
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,off,Trey Lance,4400,QB
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,off,Zion Johnson,4400,G
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,off,Jamaree Salyer,4400,G
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,off,Derius Davis,4400,WR
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,off,Karsen Barnhart,4400,T
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,off,Omarion Hampton,4400,RB
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,off,Tre Harris,4400,WR
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,off,KeAndre Lambert-Smith,4400,WR
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,off,Corey Stewart,4400,T
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,def,Zach Cunningham,1540,ILB
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,def,Al-Quadin Muhammad,1540,DE
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,def,Pat O'Connor,1540,DE
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,def,Avonte Maddox,1540,CB
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,def,Rock Ya-Sin,1540,CB
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,def,Grant Stuard,1540,MLB
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,def,Erick Hallett,1540,SS
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,def,Chris Smith,1540,DT
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,def,Ennis Rakestraw Jr.,1540,CB
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,def,Loren Strickland,1540,SS
2025001,0,236,RUSH,(12:54) (Shotgun) O.Hampton left end to DET 5 for 1 yard (R.Ya-Sin).,def,Ahmed Hassanein,1540,DE
2025001,0,258,PASS,"(12:15) T.Lance pass short right to W.Dissly for 5 yards, TOUCHDOWN.",off,Will Dissly,4400,TE
2025001,0,258,PASS,"(12:15) T.Lance pass short right to W.Dissly for 5 yards, TOUCHDOWN.",off,Trey Pipkins,4400,T
2025001,0,258,PASS,"(12:15) T.Lance pass short right to W.Dissly for 5 yards, TOUCHDOWN.",off,Trey Lance,4400,QB
